OTAB_010wtp_T025_q	OTAB_010wtp_T025_i	OTAB_020wtp_T025_q	OTAB_020wtp_T025_i	OTAB_030wtp_T025_q	OTAB_030wtp_T025_i	OTAB_040wtp_T025_q	OTAB_040wtp_T025_i	OTAB_050wtp_T025_q	OTAB_050wtp_T025_i	OTAB_061wtp_T025_q	OTAB_061wtp_T025_i	OTAB_062wtp_T025_q	OTAB_062wtp_T025_i	OTAB_063wtp_T025_q	OTAB_063wtp_T025_i	OTAB_064wtp_T025_q	OTAB_064wtp_T025_i	OTAB_065wtp_T025_q	OTAB_065wtp_T025_i	OTAB_066wtp_T025_q	OTAB_066wtp_T025_i	OTAB_067wtp_T025_q	OTAB_067wtp_T025_i	OTAB_068wtp_T025_q	OTAB_068wtp_T025_i	OTAB_069wtp_T025_q	OTAB_069wtp_T025_i	OTAB_070wtp_T025_q	OTAB_070wtp_T025_i	OTAB_071wtp_T025_q	OTAB_071wtp_T025_i	OTAB_073wtp_T025_q	OTAB_073wtp_T025_i	OTAB_074wtp_T025_q	OTAB_074wtp_T025_i	OTAB_075wtp_T025_q	OTAB_075wtp_T025_i	OTAB_078wtp_T025_q	OTAB_078wtp_T025_i	OTAB_079wtp_T025_q	OTAB_079wtp_T025_i	OTAB_080wtp_T025_q	OTAB_080wtp_T025_i	OTAB_090wtp_T025_q	OTAB_090wtp_T025_i	OTAB_100wtp_T025_q	OTAB_100wtp_T025_i	OTAB_078wtp_T058_q	OTAB_078wtp_T058_i	OTAB_078wtp_T060_q	OTAB_078wtp_T060_i	OTAB_082wtp_T025_q	OTAB_082wtp_T025_i	OTAB_093wtp_T025_q	OTAB_093wtp_T025_i	OTAB_100wtp_T095_q	OTAB_100wtp_T095_i
5.189333	0.04135308	5.189333	0.05774031	5.182812	0.05723233	5.195852	0.06446172	5.189333	0.06776509	5.189333	0.07652096	5.443384	0.004861803	5.189333	0.06875955	5.182812	0.01334558	5.202372	0.06503975	5.189333	0.06399465	5.189333	0.0559082	5.189333	0.07619092	5.182812	0.03790116	5.195852	0.0736628	5.4564	0.0750837	5.319674	0.08182352	5.326188	0.0567358	5.807333	0.005322618	5.319674	0.07451386	5.2871	0.03335655	5.384799	0.01418975	5.195852	0.01299766	5.169771	0.003586026	5.319674	0.03124498	5.326188	0.039333	5.4564	0.008963953	5.130639	0.01982155	5.130639	0.03962179
5.195852	0.04312778	5.195852	0.06482225	5.189333	0.07681214	5.202372	0.08103933	5.195852	0.0713584	5.195852	0.08582485	5.449892	0.006324437	5.195852	0.06386279	5.189333	0.008741548	5.208891	0.08236857	5.195852	0.07399823	5.195852	0.05860997	5.195852	0.05278659	5.189333	0.04180925	5.202372	0.0747654	5.462907	0.07482271	5.326188	0.05364294	5.332701	0.04060504	5.813823	0.01122533	5.326188	0.02050491	5.293616	0.05981122	5.39131	0.00782582	5.202372	0.01570844	5.176292	0.008749143	5.326188	0.01519284	5.332701	0.05862686	5.462907	0.01411617	5.137162	0.01631411	5.137162	0.02205385
5.202372	0.0498843	5.202372	0.05907015	5.195852	0.06557034	5.208891	0.074463	5.202372	0.07214087	5.202372	0.05774781	5.4564	0.007732045	5.202372	0.07239871	5.195852	0.009149459	5.215411	0.0791134	5.202372	0.05579393	5.202372	0.08086178	5.202372	0.05113289	5.195852	0.02606033	5.208891	0.0685194	5.469414	0.07825526	5.332701	0.09230393	5.339215	0.06417906	5.820312	0.006037189	5.332701	0.0358594	5.300131	0.05381461	5.39782	0.01464765	5.208891	0.01477199	5.182812	0.02427053	5.332701	0.06395156	5.339215	0.02121747	5.469414	0.009202706	5.143684	0.03522488	5.143684	0.008359116
5.208891	0.04715981	5.208891	0.06779825	5.202372	0.06656792	5.215411	0.08971421	5.208891	0.06482856	5.208891	0.05046401	5.462907	0.007118524	5.208891	0.06803009	5.202372	0.01234174	5.221929	0.07980401	5.208891	0.0728805	5.208891	0.06418961	5.208891	0.0605084	5.202372	0.03448606	5.215411	0.07274869	5.475921	0.08283929	5.339215	0.05992587	5.345728	0.05114863	5.826801	0.004538117	5.339215	0.05475241	5.306645	0.07243522	5.40433	0.01918355	5.215411	0.01296708	5.189333	0.003824702	5.339215	0.05850811	5.345728	0.05396012	5.475921	0.00949057	5.150206	0.02937568	5.150206	0.05886841
5.215411	0.0590421	5.215411	0.05441353	5.208891	0.07433102	5.221929	0.07277033	5.215411	0.06635724	5.215411	0.07368571	5.469414	0.005501867	5.215411	0.075958	5.208891	0.01414113	5.228448	0.06541999	5.215411	0.07425237	5.215411	0.07634701	5.215411	0.07347375	5.208891	0.05484468	5.221929	0.08189982	5.482427	0.07487532	5.345728	0.05924053	5.35224	0.03543037	5.83329	0.009283839	5.345728	0.06303178	5.31316	0.0861784	5.41084	0.006037608	5.221929	0.01539923	5.195852	0.002313787	5.345728	0.06747738	5.35224	0.06410692	5.482427	0.00988996	5.156728	0.03587038	5.156728	0.04895613
5.221929	0.04540109	5.221929	0.06430354	5.215411	0.06654045	5.228448	0.06490059	5.221929	0.06390789	5.221929	0.05686921	5.475921	0.01272174	5.221929	0.06802886	5.215411	0.01550133	5.234966	0.06727081	5.221929	0.07075691	5.221929	0.07413161	5.221929	0.08072934	5.215411	0.03701689	5.228448	0.06156527	5.488933	0.0672514	5.35224	0.05185578	5.358753	0.03928642	5.839779	0.00635428	5.35224	0.06412711	5.319674	0.06020405	5.417349	0.002137686	5.228448	0.009884058	5.202372	0.0114706	5.35224	0.09889217	5.358753	0.03091806	5.488933	0.01756691	5.16325	0.04263657	5.16325	0.02633532
5.228448	0.03359734	5.228448	0.0464732	5.221929	0.06645811	5.234966	0.07192686	5.228448	0.04912714	5.228448	0.06654108	5.482427	0.00354992	5.228448	0.06501877	5.221929	0.01281137	5.241484	0.07386773	5.228448	0.06180383	5.228448	0.07479587	5.228448	0.04813169	5.221929	0.04072745	5.234966	0.06578446	5.495439	0.1169941	5.358753	0.09042914	5.365265	0.04788995	5.846267	0.009825657	5.358753	0.06563876	5.326188	0.044118	5.423859	0.008154647	5.234966	0.01656369	5.208891	0.003962254	5.358753	0.02445843	5.365265	0.05106184	5.495439	0.02000483	5.169771	0.03522132	5.169771	0.009946554
5.234966	0.036299	5.234966	0.0599887	5.228448	0.05841577	5.241484	0.07773889	5.234966	0.06453283	5.234966	0.06072899	5.488933	0.01027202	5.234966	0.06747925	5.228448	0.003798579	5.248001	0.06585688	5.234966	0.05774502	5.234966	0.05936767	5.234966	0.0603534	5.228448	0.02934535	5.241484	0.0713634	5.501944	0.08467203	5.365265	0.08554637	5.371776	0.06560263	5.852754	0.005329433	5.365265	0.05921195	5.332701	0.07168305	5.430368	0.002824957	5.241484	0.01745467	5.215411	0.009714839	5.365265	0.05043162	5.371776	0.06992695	5.501944	0.009364281	5.176292	0.03575004	5.176292	0.0120559
5.241484	0.04769454	5.241484	0.06508965	5.234966	0.06353315	5.248001	0.07248695	5.241484	0.07082588	5.241484	0.06478467	5.495439	0.001747224	5.241484	0.07869783	5.234966	0.009097573	5.254519	0.06332156	5.241484	0.07819724	5.241484	0.08724631	5.241484	0.09228553	5.234966	0.02773248	5.248001	0.08030158	5.508449	0.07936278	5.371776	0.04787615	5.378288	0.05865597	5.859242	0.005731821	5.371776	0.04065162	5.339215	0.04727675	5.436876	0.0113724	5.248001	0.01841256	5.221929	0.01452329	5.371776	0.0815151	5.378288	0.02029112	5.508449	0.009452659	5.182812	0.04354794	5.182812	0.002731183
5.248001	0.04589742	5.248001	0.06793692	5.241484	0.07621455	5.254519	0.07286574	5.248001	0.0861536	5.248001	0.06538165	5.501944	0.007862625	5.248001	0.06236811	5.241484	0.01161841	5.261035	0.07086087	5.248001	0.06392579	5.248001	0.06999708	5.248001	0.07089003	5.241484	0.04685628	5.254519	0.06326342	5.514954	0.05586572	5.378288	0.1026194	5.384799	0.07166834	5.865729	0.008427811	5.378288	0.01433907	5.345728	0.04249234	5.443384	0.006677067	5.254519	0.01559331	5.228448	0.001156717	5.378288	0.04502569	5.384799	0.08078139	5.514954	0.0133362	5.189333	0.01947188	5.189333	0.02540881
5.254519	0.04809056	5.254519	0.05765651	5.248001	0.05870135	5.261035	0.0777732	5.254519	0.07845083	5.254519	0.07296049	5.508449	0.0008616569	5.254519	0.05386903	5.248001	0.01602474	5.267552	0.06607332	5.254519	0.05650969	5.254519	0.05549542	5.254519	0.05582779	5.248001	0.03429617	5.261035	0.08013796	5.521459	0.1001096	5.384799	0.0877249	5.39131	0.06316313	5.872215	0.006763144	5.384799	0.04631238	5.35224	0.05565172	5.449892	0.01485706	5.261035	0.01262147	5.234966	0.002123306	5.384799	0.03986749	5.39131	0.07262912	5.521459	0.00793039	5.195852	0.009842884	5.195852	0.04670903
5.261035	0.04879796	5.261035	0.05786884	5.254519	0.06170213	5.267552	0.07457095	5.261035	0.07047841	5.261035	0.06304865	5.514954	0.01275929	5.261035	0.07009786	5.254519	0.006915599	5.274068	0.0814832	5.261035	0.0754931	5.261035	0.06925467	5.261035	0.05838666	5.254519	0.03672899	5.267552	0.06699055	5.527963	0.07134264	5.39131	0.09981014	5.39782	0.04899532	5.878702	0.006223717	5.39131	0.07726369	5.358753	0.07419831	5.4564	0.01031876	5.267552	0.01903089	5.241484	0.01543912	5.39131	0.0413553	5.39782	0.1181811	5.527963	0.01222295	5.202372	0.05240675	5.202372	0.02170255
5.267552	0.04169224	5.267552	0.05329943	5.261035	0.06937103	5.274068	0.06993557	5.267552	0.06190968	5.267552	0.05601362	5.521459	0.004284674	5.267552	0.07198929	5.261035	0.01135093	5.280584	0.06140947	5.267552	0.06416416	5.267552	0.0706105	5.267552	0.056415	5.261035	0.02605939	5.274068	0.0525794	5.534467	0.06113419	5.39782	0.04591424	5.40433	0.07286806	5.885188	0.00309989	5.39782	0.03030918	5.365265	0.0510113	5.462907	0.009228109	5.274068	0.01763045	5.248001	0.01231376	5.39782	0.06189345	5.40433	0.02480662	5.534467	0.01039875	5.208891	0.01793733	5.208891	0.03599653
5.274068	0.04366326	5.274068	0.06151795	5.267552	0.07332991	5.280584	0.05659144	5.274068	0.07524206	5.274068	0.05429309	5.527963	0.009468182	5.274068	0.07419647	5.267552	0.007324322	5.2871	0.06630289	5.274068	0.05445563	5.274068	0.0691874	5.274068	0.06353734	5.267552	0.01993054	5.280584	0.06793937	5.54097	0.0986382	5.40433	0.07660287	5.41084	0.03164431	5.891674	0.01003519	5.40433	0.05455697	5.371776	0.07148064	5.469414	0.008236997	5.280584	0.01940938	5.254519	0.008738656	5.40433	0.05796453	5.41084	0.07918709	5.54097	0.02497479	5.215411	0.02220377	5.215411	0.0693794
5.280584	0.03729994	5.280584	0.05353142	5.274068	0.06458244	5.2871	0.06358459	5.280584	0.07731328	5.280584	0.0623146	5.534467	0.004651977	5.280584	0.07203329	5.274068	0.01728577	5.293616	0.07951594	5.280584	0.06838021	5.280584	0.08195647	5.280584	0.04893961	5.274068	0.04180172	5.2871	0.06482937	5.547473	0.07033534	5.41084	0.07113929	5.417349	0.08108926	5.898159	0.008433903	5.41084	0.03632262	5.378288	0.07169692	5.475921	0.02000647	5.2871	0.01574142	5.261035	0.008795093	5.41084	0.02800609	5.417349	0.07263067	5.547473	0.009800412	5.221929	0.05112643	5.221929	0.0553632
5.2871	0.04104107	5.2871	0.05703269	5.280584	0.05792482	5.293616	0.06749376	5.2871	0.07327241	5.2871	0.06489224	5.54097	0.001211672	5.2871	0.05890333	5.280584	0.01218059	5.300131	0.07483459	5.2871	0.04570035	5.2871	0.07366408	5.2871	0.04518051	5.280584	0.03970025	5.293616	0.06373337	5.553976	0.06799243	5.417349	0.06292414	5.423859	0.02825724	5.904644	0.005673563	5.417349	0.04034192	5.384799	0.04499261	5.482427	0.008313572	5.293616	0.0146539	5.267552	0.004876702	5.417349	0.02439083	5.423859	0.04986287	5.553976	0.01063987	5.228448	0.03563356	5.228448	0.023671
5.293616	0.0485774	5.293616	0.06390045	5.2871	0.0640197	5.300131	0.07407024	5.293616	0.06698354	5.293616	0.05632477	5.547473	0.003601595	5.293616	0.07697368	5.2871	0.0119473	5.306645	0.0672945	5.293616	0.05833736	5.293616	0.06234408	5.293616	0.06002315	5.2871	0.04296673	5.300131	0.06773128	5.560479	0.06232526	5.423859	0.073871	5.430368	0.03095686	5.911129	0.003424513	5.423859	0.01806031	5.39131	0.05924734	5.488933	0.01433272	5.300131	0.01275179	5.274068	0.007336618	5.423859	0.02639215	5.430368	0.07490486	5.560479	0.01048191	5.234966	0.03956841	5.234966	0.03914755
5.300131	0.05165743	5.300131	0.060936	5.293616	0.06467811	5.306645	0.0863049	5.300131	0.06872795	5.300131	0.05999359	5.553976	0.002553822	5.300131	0.05927367	5.293616	0.01409766	5.31316	0.07612585	5.300131	0.06825035	5.300131	0.06294588	5.300131	0.06732855	5.293616	0.04517008	5.306645	0.07709419	5.566981	0.07703808	5.430368	0.06907883	5.436876	0.04248669	5.917613	0.008578481	5.430368	0.01348144	5.39782	0.09224483	5.495439	0.006766757	5.306645	0.01489551	5.280584	0.01774528	5.430368	0.04244903	5.436876	0.08646136	5.566981	0.01431076	5.241484	0.01770797	5.241484	0.0175756
5.306645	0.04602636	5.306645	0.0617707	5.300131	0.06640638	5.31316	0.08384217	5.306645	0.06414314	5.306645	0.07798925	5.560479	0.002613536	5.306645	0.07844251	5.300131	0.00953055	5.319674	0.06635017	5.306645	0.08585102	5.306645	0.07615023	5.306645	0.06992875	5.300131	0.03930042	5.31316	0.0670171	5.573483	0.05994565	5.436876	0.1191969	5.443384	0.05561049	5.924097	0.004747398	5.436876	0.02797643	5.40433	0.04586339	5.501944	0.008397535	5.31316	0.02109108	5.2871	0.0111408	5.436876	0.07534243	5.443384	0.03024924	5.573483	0.01141962	5.248001	0.0410405	5.248001	0.0189044
5.31316	0.04952757	5.31316	0.07046188	5.306645	0.07737024	5.319674	0.06753408	5.31316	0.07495525	5.31316	0.07469247	5.566981	0.004312592	5.31316	0.06325997	5.306645	0.01836606	5.326188	0.06801826	5.31316	0.0742767	5.31316	0.07716323	5.31316	0.07299409	5.306645	0.03667159	5.319674	0.06983091	5.579984	0.07280834	5.443384	0.05745647	5.449892	0.02867525	5.930581	0.006863492	5.443384	0.02922955	5.41084	0.04814511	5.508449	0.001330898	5.319674	0.01825077	5.293616	0.006249533	5.443384	0.07910231	5.449892	0.1088429	5.579984	0.01890844	5.254519	0.01127502	5.254519	0.004180342
5.319674	0.05201886	5.319674	0.06469376	5.31316	0.07804811	5.326188	0.05758771	5.319674	0.05950248	5.319674	0.06702168	5.573483	0.003971752	5.319674	0.07114881	5.31316	0.01652445	5.332701	0.07286796	5.319674	0.06706672	5.319674	0.07699697	5.319674	0.05907806	5.31316	0.02992819	5.326188	0.05906401	5.586486	0.07609139	5.449892	0.09697045	5.4564	0.05546449	5.937064	0.007460959	5.449892	0.06794029	5.417349	0.07814189	5.514954	0.01293978	5.326188	0.01373844	5.300131	0.007877296	5.449892	0.06097801	5.4564	0.07544641	5.586486	0.01273813	5.261035	0.06059247	5.261035	0.1185446
5.326188	0.03553614	5.326188	0.04950679	5.319674	0.07021748	5.332701	0.07165255	5.326188	0.06277007	5.326188	0.05431255	5.579984	0.009952556	5.326188	0.06754383	5.319674	0.0151892	5.339215	0.06500747	5.326188	0.05729829	5.326188	0.05736522	5.326188	0.05084681	5.319674	0.03765854	5.332701	0.07243699	5.592986	0.09324829	5.4564	0.05602098	5.462907	0.07369893	5.943547	0.008784748	5.4564	0.04261168	5.423859	0.04976798	5.521459	0.01444381	5.332701	0.01532109	5.306645	0.009306845	5.4564	0.05468991	5.462907	0.05642275	5.592986	0.009316906	5.267552	0.03179309	5.267552	0.01690351
5.332701	0.04739935	5.332701	0.05335718	5.326188	0.06421778	5.339215	0.07805363	5.332701	0.06689749	5.332701	0.07886488	5.586486	0.008010374	5.332701	0.08405912	5.326188	0.002711302	5.345728	0.05747264	5.332701	0.0686375	5.332701	0.07018595	5.332701	0.06866363	5.326188	0.02940208	5.339215	0.06517928	5.599487	0.0698528	5.462907	0.0731635	5.469414	0.03416462	5.950029	0.002968265	5.462907	0.05318014	5.430368	0.0554037	5.527963	0.01083976	5.339215	0.01004338	5.31316	0.008228491	5.462907	0.01681462	5.469414	0.03621859	5.599487	0.007418416	5.274068	0.02853929	5.274068	0.03090202
5.339215	0.04070196	5.339215	0.05593643	5.332701	0.06305086	5.345728	0.0740686	5.339215	0.06166266	5.339215	0.05753214	5.592986	0.003328434	5.339215	0.05221469	5.332701	0.009796193	5.35224	0.08502175	5.339215	0.04683674	5.339215	0.06198925	5.339215	0.04679881	5.332701	0.03845274	5.345728	0.06619241	5.605987	0.06064855	5.469414	0.07203131	5.475921	0.1124872	5.956512	0.002563361	5.469414	0.07660246	5.436876	0.07118966	5.534467	0.008360516	5.345728	0.01094807	5.319674	0.005229311	5.469414	0.05117762	5.475921	0.04572468	5.605987	0.008934276	5.280584	0.007540793	5.280584	0.01680821
5.345728	0.04400493	5.345728	0.04909198	5.339215	0.06547548	5.35224	0.08632765	5.345728	0.05337887	5.345728	0.05101518	5.599487	0.001143359	5.345728	0.06129013	5.339215	0.007826262	5.358753	0.07135968	5.345728	0.05529083	5.345728	0.05669153	5.345728	0.04794705	5.339215	0.04020093	5.35224	0.08142264	5.612487	0.08932072	5.475921	0.07893061	5.482427	0.02991939	5.962994	0.007082773	5.475921	0.1003202	5.443384	0.04497793	5.54097	0.006099991	5.35224	0.02594055	5.326188	0.002106861	5.475921	0.05785217	5.482427	0.05648612	5.612487	0.01463159	5.2871	0.01441827	5.2871	0.01047148
5.35224	0.05475986	5.35224	0.0573669	5.345728	0.05656187	5.358753	0.06584537	5.35224	0.06659498	5.35224	0.07261271	5.605987	0.004252836	5.35224	0.07183603	5.345728	0.008878955	5.365265	0.06691921	5.35224	0.07172491	5.35224	0.07121187	5.35224	0.07171817	5.345728	0.03305345	5.358753	0.07867741	5.618987	0.08162979	5.482427	0.06694374	5.488933	0.0922976	5.969475	0.004485776	5.482427	0.0463876	5.449892	0.05387123	5.547473	0.003898349	5.358753	0.01945004	5.332701	0.0161688	5.482427	0.09648977	5.488933	0.07342966	5.618987	0.006507723	5.293616	0.02271131	5.293616	0.04712259
5.358753	0.04312143	5.358753	0.06513041	5.35224	0.0683131	5.365265	0.06969067	5.358753	0.07075556	5.358753	0.07701443	5.612487	0.0180744	5.358753	0.06131534	5.35224	0.01772514	5.371776	0.0665294	5.358753	0.06384001	5.358753	0.07067872	5.358753	0.08447261	5.35224	0.0450018	5.365265	0.05853673	5.625486	0.05829016	5.488933	0.06115762	5.495439	0.04426106	5.975957	0.01211897	5.488933	0.03243606	5.4564	0.06797488	5.553976	0.007650191	5.365265	0.01375059	5.339215	0.002369284	5.488933	0.04081758	5.495439	0.01916777	5.625486	0.01098545	5.300131	0.04229536	5.300131	0.08137837
5.365265	0.04069175	5.365265	0.0628253	5.358753	0.06775554	5.371776	0.06186582	5.365265	0.06475305	5.365265	0.06186907	5.618987	0.008004538	5.365265	0.07136179	5.358753	0.01390549	5.378288	0.07129728	5.365265	0.06138064	5.365265	0.06022442	5.365265	0.06410768	5.358753	0.0318982	5.371776	0.06227728	5.631985	0.08125721	5.495439	0.09238872	5.501944	0.06229011	5.982437	0.003784499	5.495439	0.06178962	5.462907	0.03311124	5.560479	0.006415824	5.371776	0.009556736	5.345728	0.004427035	5.495439	0.07934957	5.501944	0.02715296	5.631985	0.01399797	5.306645	0.03313242	5.306645	0.03630275
5.371776	0.04002292	5.371776	0.0551171	5.365265	0.05906432	5.378288	0.07783305	5.371776	0.0587175	5.371776	0.05279297	5.625486	0.002334989	5.371776	0.05547666	5.365265	0.01003084	5.384799	0.05856429	5.371776	0.05083263	5.371776	0.06492471	5.371776	0.05789484	5.365265	0.03261767	5.378288	0.06382221	5.638484	0.0874828	5.501944	0.06320898	5.508449	0.04144813	5.988918	0.008375979	5.501944	0.02491386	5.469414	0.06043505	5.566981	0.00969724	5.378288	0.01019285	5.35224	0.01579289	5.501944	0.08064835	5.508449	0.02783225	5.638484	0.01669342	5.31316	0.05521796	5.31316	0.01305074
5.378288	0.04503868	5.378288	0.05195461	5.371776	0.06040811	5.384799	0.0648951	5.378288	0.06964233	5.378288	0.06707745	5.631985	0.004667615	5.378288	0.07252055	5.371776	0.005243716	5.39131	0.062049	5.378288	0.06206523	5.378288	0.07620793	5.378288	0.06284637	5.371776	0.02727175	5.384799	0.06921551	5.644982	0.09715812	5.508449	0.08591029	5.514954	0.09201595	5.995398	0.007239962	5.508449	0.04884022	5.475921	0.09535965	5.573483	0.007736387	5.384799	0.01095593	5.358753	0.0160394	5.508449	0.06349435	5.514954	0.03485906	5.644982	0.01461874	5.319674	0.03805404	5.319674	0.0166009
5.384799	0.04422846	5.384799	0.05726825	5.378288	0.06164766	5.39131	0.08048109	5.384799	0.07044262	5.384799	0.05316896	5.638484	0.004160211	5.384799	0.05982662	5.378288	0.005865902	5.39782	0.08301754	5.384799	0.06027037	5.384799	0.07107514	5.384799	0.0534812	5.378288	0.03322785	5.39131	0.08089376	5.65148	0.0725333	5.514954	0.1059698	5.521459	0.05565601	6.001878	0.009526465	5.514954	0.02427218	5.482427	0.06569924	5.579984	0.01306881	5.39131	0.01619718	5.365265	0.0049547	5.514954	0.07990584	5.521459	0.08768085	5.65148	0.0116287	5.326188	0.02506918	5.326188	0.04106822
5.39131	0.04248049	5.39131	0.05685842	5.384799	0.06798412	5.39782	0.08451538	5.39131	0.05564931	5.39131	0.05643019	5.644982	0.009916356	5.39131	0.07397494	5.384799	0.01081262	5.40433	0.06603151	5.39131	0.05241732	5.39131	0.06297951	5.39131	0.05147725	5.384799	0.04834152	5.39782	0.07415266	5.657978	0.0800114	5.521459	0.0762221	5.527963	0.05550103	6.008358	0.00232955	5.521459	0.02706231	5.488933	0.06629772	5.586486	0.01692907	5.39782	0.01884516	5.371776	0.01020175	5.521459	0.0366424	5.527963	0.03019671	5.657978	0.01436826	5.332701	0.007340986	5.332701	0.1487428
5.39782	0.05839645	5.39782	0.06552874	5.39131	0.06471315	5.40433	0.07693126	5.39782	0.08241042	5.39782	0.0724962	5.65148	0.004808941	5.39782	0.06916379	5.39131	0.0114632	5.41084	0.07354241	5.39782	0.07749606	5.39782	0.07256587	5.39782	0.0746157	5.39131	0.0392577	5.40433	0.07134328	5.664475	0.1014073	5.527963	0.08770107	5.534467	0.08043575	6.014837	0.01582404	5.527963	0.1000612	5.495439	0.07406718	5.592986	0.009221548	5.40433	0.0199468	5.378288	0.004586421	5.527963	0.1212917	5.534467	0.06846653	5.664475	0.01714893	5.339215	0.0190155	5.339215	0.04642228
5.40433	0.04649782	5.40433	0.06802212	5.39782	0.06515601	5.41084	0.08275498	5.40433	0.0836891	5.40433	0.06883514	5.657978	0.01374292	5.40433	0.08056984	5.39782	0.02135101	5.417349	0.05829089	5.40433	0.07671646	5.40433	0.07298658	5.40433	0.09319593	5.39782	0.04404447	5.41084	0.06121256	5.670972	0.07826223	5.534467	0.05092004	5.54097	0.05268799	6.021316	0.008993004	5.534467	0.03119273	5.501944	0.06178947	5.599487	0.003593437	5.41084	0.01107554	5.384799	0.008604747	5.534467	0.03444783	5.54097	0.05908564	5.670972	0.02153304	5.345728	0.03837447	5.345728	0.09493908
5.41084	0.04256986	5.41084	0.06111489	5.40433	0.0876212	5.417349	0.05659162	5.41084	0.04946865	5.41084	0.06121732	5.664475	0.003460839	5.41084	0.05654206	5.40433	0.01420603	5.423859	0.06602807	5.41084	0.04704996	5.41084	0.05969059	5.41084	0.0540545	5.40433	0.04268889	5.417349	0.07257223	5.677469	0.06262491	5.54097	0.06090611	5.547473	0.05148241	6.027794	0.001030951	5.54097	0.08619473	5.508449	0.04295492	5.605987	0.006560726	5.417349	0.01177829	5.39131	0.01082689	5.54097	0.02627787	5.547473	0.06994437	5.677469	0.006821144	5.35224	0.02610414	5.35224	0.04558232
5.417349	0.04188059	5.417349	0.05130612	5.41084	0.06185598	5.423859	0.06500188	5.417349	0.06551439	5.417349	0.05278275	5.670972	0.003292683	5.417349	0.05579587	5.41084	0.005553573	5.430368	0.07069245	5.417349	0.05989909	5.417349	0.06105516	5.417349	0.0616135	5.41084	0.02282832	5.423859	0.05839771	5.683965	0.08579854	5.547473	0.1043662	5.553976	0.07436263	6.034272	0.0024506	5.547473	0.07442765	5.514954	0.04167541	5.612487	0.0144245	5.423859	0.0132508	5.39782	0.009543603	5.547473	0.0489222	5.553976	0.03221976	5.683965	0.0100815	5.358753	0.06751852	5.358753	0.07943335
5.423859	0.04394247	5.423859	0.05051908	5.417349	0.05645645	5.430368	0.06198934	5.423859	0.06932707	5.423859	0.08026356	5.677469	0.01365155	5.423859	0.07284997	5.417349	0.00279168	5.436876	0.07790977	5.423859	0.07674649	5.423859	0.07711875	5.423859	0.05394644	5.417349	0.01972718	5.430368	0.05925587	5.690461	0.07970262	5.553976	0.1027785	5.560479	0.06217528	6.04075	0.003741066	5.553976	0.07335759	5.521459	0.04102714	5.618987	0.01224263	5.430368	0.008636737	5.40433	0.02116984	5.553976	0.07625763	5.560479	0.07649628	5.690461	0.006439081	5.365265	0.01392235	5.365265	0.08234388
5.430368	0.03458	5.430368	0.04420584	5.423859	0.0532935	5.436876	0.0682185	5.430368	0.04847388	5.430368	0.05095565	5.683965	0.002161649	5.430368	0.0493348	5.423859	0.008400904	5.443384	0.07008217	5.430368	0.04977463	5.430368	0.05155023	5.430368	0.04820315	5.423859	0.03626207	5.436876	0.06743232	5.696957	0.09584862	5.560479	0.07352973	5.566981	0.04425072	6.047228	0.003555359	5.560479	0.01538429	5.527963	0.0768782	5.625486	0.006378716	5.436876	0.01778826	5.41084	0.002083803	5.560479	0.0995397	5.566981	0.05506509	5.696957	0.01393474	5.371776	0.02565678	5.371776	0.007749089
5.436876	0.04669335	5.436876	0.05214219	5.430368	0.06211076	5.443384	0.06405325	5.436876	0.0733008	5.436876	0.05856806	5.690461	0.005452365	5.436876	0.05879524	5.430368	0.003690194	5.449892	0.0734135	5.436876	0.05434981	5.436876	0.06755258	5.436876	0.06282892	5.430368	0.02685206	5.443384	0.07075395	5.703452	0.091888	5.566981	0.05482773	5.573483	0.03136188	6.053705	0.002638695	5.566981	0.0671607	5.534467	0.0882694	5.631985	0.01075031	5.443384	0.009529762	5.417349	0.001025355	5.566981	0.04535383	5.573483	0.04071639	5.703452	0.01172222	5.378288	0.04043256	5.378288	0.08314204
5.443384	0.04229363	5.443384	0.06292535	5.436876	0.06740283	5.449892	0.06648646	5.443384	0.06220685	5.443384	0.05348141	5.696957	0.004625753	5.443384	0.06746073	5.436876	0.01566788	5.4564	0.06126666	5.443384	0.07116633	5.443384	0.07545836	5.443384	0.05244277	5.436876	0.04296781	5.449892	0.07033944	5.709947	0.08591081	5.573483	0.07449917	5.579984	0.07850553	6.060181	0.001749063	5.573483	0.03069897	5.54097	0.06007374	5.638484	0.00948846	5.449892	0.01658738	5.423859	0.005417429	5.573483	0.07865681	5.579984	0.05729127	5.709947	0.007910948	5.384799	0.03005869	5.384799	0.04113602
5.449892	0.04597557	5.449892	0.05805258	5.443384	0.07270848	5.4564	0.07967041	5.449892	0.06864224	5.449892	0.06785179	5.703452	0.002123815	5.449892	0.08411401	5.443384	0.007137412	5.462907	0.07521933	5.449892	0.08444802	5.449892	0.07432937	5.449892	0.07989434	5.443384	0.03528869	5.4564	0.07038028	5.716442	0.07458039	5.579984	0.05846919	5.586486	0.05694439	6.066658	0.004565498	5.579984	0.04845543	5.547473	0.02561478	5.644982	0.008712282	5.4564	0.01439112	5.430368	0.0008262183	5.579984	0.03312407	5.586486	0.09338203	5.716442	0.00700026	5.39131	0.007393825	5.39131	0.06481371
