OTAB_078wtp_T060_q	OTAB_078wtp_T060_i	OTAB_082wtp_T025_q	OTAB_082wtp_T025_i	OTAB_078wtp_T058_q	OTAB_078wtp_T058_i	OTAB_093wtp_T025_q	OTAB_093wtp_T025_i	OTAB_100wtp_T095_q	OTAB_100wtp_T095_i
5.195852	0.0352688	5.326188	0.007730063	5.189333	0.04207935	5.000124	0.04863173	5.000124	0.03064336
5.202372	0.05543162	5.332701	0.01590438	5.195852	0.05856769	5.006653	0.02748481	5.006653	0.09260023
5.208891	0.0602546	5.339215	0.01339407	5.202372	0.04779802	5.013181	0.07813965	5.013181	0.001105809
5.215411	0.01071528	5.345728	0.008576944	5.208891	0.08215939	5.019709	0.01152999	5.019709	0.03646397
5.221929	0.06579068	5.35224	0.01308917	5.215411	0.1620049	5.026236	0.01797445	5.026236	0.04243214
5.228448	0.08275477	5.358753	0.009047041	5.221929	0.05639895	5.032764	0.0196179	5.032764	0.02458478
5.234966	0.06366085	5.365265	0.01046888	5.228448	0.03350799	5.039291	0.02114867	5.039291	0.00196045
5.241484	0.05772884	5.371776	0.010083	5.234966	0.01490325	5.045818	0.0160832	5.045818	0.05131622
5.248001	0.04324209	5.378288	0.008995126	5.241484	0.05790445	5.052344	0.06452843	5.052344	0.006309848
5.254519	0.1192074	5.384799	0.009823156	5.248001	0.08556191	5.05887	0.05017932	5.05887	0.02833839
5.261035	0.03079796	5.39131	0.007300312	5.254519	0.06781667	5.065396	0.02713299	5.065396	0.01787598
5.267552	0.09321135	5.39782	0.01137575	5.261035	0.03042666	5.071922	0.02065788	5.071922	0.00809018
5.274068	0.05611746	5.40433	0.0227943	5.267552	0.07799888	5.078447	0.08180114	5.078447	0.008478675
5.280584	0.09801702	5.41084	0.01382542	5.274068	0.02927432	5.084972	0.01249127	5.084972	0.1494035
5.2871	0.01816855	5.417349	0.009312147	5.280584	0.05021785	5.091497	0.041499	5.091497	0.00782923
5.293616	0.04211516	5.423859	0.009673563	5.2871	0.09969889	5.098022	0.03196365	5.098022	0.0186124
5.300131	0.05433391	5.430368	0.0138877	5.293616	0.07053691	5.104546	0.02486014	5.104546	0.01154
5.306645	0.05400045	5.436876	0.01137886	5.300131	0.08057994	5.11107	0.08645999	5.11107	0.1306893
5.31316	0.04242856	5.443384	0.01205737	5.306645	0.08469179	5.117593	0.05393814	5.117593	0.0197166
5.319674	0.02439162	5.449892	0.01428384	5.31316	0.03851494	5.124116	0.01179089	5.124116	0.006187151
5.326188	0.039333	5.4564	0.008963953	5.319674	0.03124498	5.130639	0.01982155	5.130639	0.03962179
5.332701	0.05862686	5.462907	0.01411617	5.326188	0.01519284	5.137162	0.01631411	5.137162	0.02205385
5.339215	0.02121747	5.469414	0.009202706	5.332701	0.06395156	5.143684	0.03522488	5.143684	0.008359116
5.345728	0.05396012	5.475921	0.00949057	5.339215	0.05850811	5.150206	0.02937568	5.150206	0.05886841
5.35224	0.06410692	5.482427	0.00988996	5.345728	0.06747738	5.156728	0.03587038	5.156728	0.04895613
5.358753	0.03091806	5.488933	0.01756691	5.35224	0.09889217	5.16325	0.04263657	5.16325	0.02633532
5.365265	0.05106184	5.495439	0.02000483	5.358753	0.02445843	5.169771	0.03522132	5.169771	0.009946554
5.371776	0.06992695	5.501944	0.009364281	5.365265	0.05043162	5.176292	0.03575004	5.176292	0.0120559
5.378288	0.02029112	5.508449	0.009452659	5.371776	0.0815151	5.182812	0.04354794	5.182812	0.002731183
5.384799	0.08078139	5.514954	0.0133362	5.378288	0.04502569	5.189333	0.01947188	5.189333	0.02540881
5.39131	0.07262912	5.521459	0.00793039	5.384799	0.03986749	5.195852	0.009842884	5.195852	0.04670903
5.39782	0.1181811	5.527963	0.01222295	5.39131	0.0413553	5.202372	0.05240675	5.202372	0.02170255
5.40433	0.02480662	5.534467	0.01039875	5.39782	0.06189345	5.208891	0.01793733	5.208891	0.03599653
5.41084	0.07918709	5.54097	0.02497479	5.40433	0.05796453	5.215411	0.02220377	5.215411	0.0693794
5.417349	0.07263067	5.547473	0.009800412	5.41084	0.02800609	5.221929	0.05112643	5.221929	0.0553632
5.423859	0.04986287	5.553976	0.01063987	5.417349	0.02439083	5.228448	0.03563356	5.228448	0.023671
5.430368	0.07490486	5.560479	0.01048191	5.423859	0.02639215	5.234966	0.03956841	5.234966	0.03914755
5.436876	0.08646136	5.566981	0.01431076	5.430368	0.04244903	5.241484	0.01770797	5.241484	0.0175756
5.443384	0.03024924	5.573483	0.01141962	5.436876	0.07534243	5.248001	0.0410405	5.248001	0.0189044
5.449892	0.1088429	5.579984	0.01890844	5.443384	0.07910231	5.254519	0.01127502	5.254519	0.004180342
5.4564	0.07544641	5.586486	0.01273813	5.449892	0.06097801	5.261035	0.06059247	5.261035	0.1185446
5.462907	0.05642275	5.592986	0.009316906	5.4564	0.05468991	5.267552	0.03179309	5.267552	0.01690351
5.469414	0.03621859	5.599487	0.007418416	5.462907	0.01681462	5.274068	0.02853929	5.274068	0.03090202
5.475921	0.04572468	5.605987	0.008934276	5.469414	0.05117762	5.280584	0.007540793	5.280584	0.01680821
5.482427	0.05648612	5.612487	0.01463159	5.475921	0.05785217	5.2871	0.01441827	5.2871	0.01047148
5.488933	0.07342966	5.618987	0.006507723	5.482427	0.09648977	5.293616	0.02271131	5.293616	0.04712259
5.495439	0.01916777	5.625486	0.01098545	5.488933	0.04081758	5.300131	0.04229536	5.300131	0.08137837
5.501944	0.02715296	5.631985	0.01399797	5.495439	0.07934957	5.306645	0.03313242	5.306645	0.03630275
5.508449	0.02783225	5.638484	0.01669342	5.501944	0.08064835	5.31316	0.05521796	5.31316	0.01305074
5.514954	0.03485906	5.644982	0.01461874	5.508449	0.06349435	5.319674	0.03805404	5.319674	0.0166009
5.521459	0.08768085	5.65148	0.0116287	5.514954	0.07990584	5.326188	0.02506918	5.326188	0.04106822
5.527963	0.03019671	5.657978	0.01436826	5.521459	0.0366424	5.332701	0.007340986	5.332701	0.1487428
5.534467	0.06846653	5.664475	0.01714893	5.527963	0.1212917	5.339215	0.0190155	5.339215	0.04642228
5.54097	0.05908564	5.670972	0.02153304	5.534467	0.03444783	5.345728	0.03837447	5.345728	0.09493908
5.547473	0.06994437	5.677469	0.006821144	5.54097	0.02627787	5.35224	0.02610414	5.35224	0.04558232
5.553976	0.03221976	5.683965	0.0100815	5.547473	0.0489222	5.358753	0.06751852	5.358753	0.07943335
5.560479	0.07649628	5.690461	0.006439081	5.553976	0.07625763	5.365265	0.01392235	5.365265	0.08234388
5.566981	0.05506509	5.696957	0.01393474	5.560479	0.0995397	5.371776	0.02565678	5.371776	0.007749089
5.573483	0.04071639	5.703452	0.01172222	5.566981	0.04535383	5.378288	0.04043256	5.378288	0.08314204
5.579984	0.05729127	5.709947	0.007910948	5.573483	0.07865681	5.384799	0.03005869	5.384799	0.04113602
5.586486	0.09338203	5.716442	0.00700026	5.579984	0.03312407	5.39131	0.007393825	5.39131	0.06481371
5.592986	0.03072374	5.722936	0.01722457	5.586486	0.05409735	5.39782	0.07760843	5.39782	0.02054111
5.599487	0.1177197	5.72943	0.01385068	5.592986	0.03343413	5.40433	0.04588109	5.40433	0.02296405
5.605987	0.06682457	5.735924	0.01779789	5.599487	0.05047488	5.41084	0.02368803	5.41084	0.02432189
5.612487	0.06213073	5.742418	0.007925598	5.605987	0.04860892	5.417349	0.02187133	5.417349	0.02277653
5.618987	0.06375532	5.748911	0.01371788	5.612487	0.02522363	5.423859	0.02233714	5.423859	0.003268573
5.625486	0.03830203	5.755403	0.01563139	5.618987	0.04989683	5.430368	0.007186536	5.430368	0.01920383
5.631985	0.04318459	5.761896	0.01436286	5.625486	0.03774826	5.436876	0.01058996	5.436876	0.06231865
5.638484	0.04476987	5.768388	0.008012766	5.631985	0.05024979	5.443384	0.07473412	5.443384	0.06124213
5.644982	0.08902137	5.77488	0.01660603	5.638484	0.0631962	5.449892	0.05149512	5.449892	0.001457686
5.65148	0.04218136	5.781371	0.01078769	5.644982	0.07962099	5.4564	0.01303112	5.4564	0.004682096
5.657978	0.04717051	5.787862	0.01459516	5.65148	0.103633	5.462907	0.02756117	5.462907	0.09200675
5.664475	0.04930625	5.794353	0.00900733	5.657978	0.07952095	5.469414	0.0217894	5.469414	0.01741438
5.670972	0.02993773	5.800843	0.01861275	5.664475	0.0297786	5.475921	0.0124554	5.475921	0.0478414
5.677469	0.08013933	5.807333	0.005333487	5.670972	0.04894879	5.482427	0.01856816	5.482427	0.07305036
5.683965	0.06654013	5.813823	0.01549456	5.677469	0.07196464	5.488933	0.09520358	5.488933	0.02928241
5.690461	0.08380759	5.820312	0.01180353	5.683965	0.04610717	5.495439	0.03545336	5.495439	0.04642336
5.696957	0.01861869	5.826801	0.01458892	5.690461	0.08467509	5.501944	0.03052877	5.501944	0.04322256
5.703452	0.03933937	5.83329	0.007892943	5.696957	0.0598397	5.508449	0.01630164	5.508449	0.03283734
5.709947	0.07756412	5.839779	0.01444415	5.703452	0.02630375	5.514954	0.01229911	5.514954	0.03508397
5.716442	0.05850735	5.846267	0.01498665	5.709947	0.05111335	5.521459	0.07121305	5.521459	0.04210068
5.722936	0.04995126	5.852754	0.008132332	5.716442	0.0989207	5.527963	0.04151219	5.527963	0.04545223
5.72943	0.06870273	5.859242	0.004117732	5.722936	0.05377341	5.534467	0.003998893	5.534467	0.02582448
5.735924	0.1059295	5.865729	0.01138358	5.72943	0.05328182	5.54097	0.05136282	5.54097	0.0160033
5.742418	0.06735277	5.872215	0.008252663	5.735924	0.06150512	5.547473	0.03067852	5.547473	0.007060231
5.748911	0.05093846	5.878702	0.01343991	5.742418	0.03053057	5.553976	0.05742896	5.553976	0.04474809
5.755403	0.03747619	5.885188	0.01192019	5.748911	0.06169318	5.560479	0.03394735	5.560479	0.00326513
5.761896	0.07585125	5.891674	0.01005117	5.755403	0.02727718	5.566981	0.01103992	5.566981	0.01428927
5.768388	0.03224479	5.898159	0.01287591	5.761896	0.06639846	5.573483	0.01937081	5.573483	0.0477354
5.77488	0.05103532	5.904644	0.01386814	5.768388	0.05403983	5.579984	0.0359237	5.579984	0.01613667
5.781371	0.05402699	5.911129	0.02224224	5.77488	0.03080602	5.586486	0.004136592	5.586486	0.04645795
5.787862	0.06841021	5.917613	0.01089645	5.781371	0.08320012	5.592986	0.006934087	5.592986	0.02914628
5.794353	0.09945009	5.924097	0.009633175	5.787862	0.04028697	5.599487	0.0583308	5.599487	0.005508189
5.800843	0.05568089	5.930581	0.01207358	5.794353	0.05788622	5.605987	0.02438457	5.605987	0.0400665
5.807333	0.05503583	5.937064	0.005048946	5.800843	0.07680227	5.612487	0.06190043	5.612487	0.04325705
5.813823	0.02024495	5.943547	0.01450034	5.807333	0.03523832	5.618987	0.01048166	5.618987	0.04089357
5.820312	0.03886933	5.950029	0.01151824	5.813823	0.05784644	5.625486	0.04655182	5.625486	0.008337143
5.826801	0.03083242	5.956512	0.01299438	5.820312	0.03457354	5.631985	0.01807671	5.631985	0.04493905
5.83329	0.04613658	5.962994	0.008858101	5.826801	0.08972196	5.638484	0.06726863	5.638484	0.01258246
5.839779	0.02334832	5.969475	0.0121029	5.83329	0.05497245	5.644982	0.05416569	5.644982	0.02371669
5.846267	0.08191386	5.975957	0.01732848	5.839779	0.07628543	5.65148	0.05400209	5.65148	0.09221782
5.852754	0.07125264	5.982437	0.01033657	5.846267	0.08127004	5.657978	0.01397376	5.657978	0.001090739
5.859242	0.03270942	5.988918	0.009164107	5.852754	0.04377491	5.664475	0.01121222	5.664475	0.01220844
5.865729	0.08484143	5.995398	0.006019228	5.859242	0.04905407	5.670972	0.03963173	5.670972	0.06869046
5.872215	0.09963022	6.001878	0.01181561	5.865729	0.04558875	5.677469	0.01138035	5.677469	0.05212066
5.878702	0.05035047	6.008358	0.01644703	5.872215	0.01239423	5.683965	0.05074473	5.683965	0.009943748
5.885188	0.03075763	6.014837	0.00666723	5.878702	0.05122355	5.690461	0.04825871	5.690461	0.02152844
5.891674	0.1003088	6.021316	0.01860775	5.885188	0.04687072	5.696957	0.01866217	5.696957	0.01321595
5.898159	0.0334521	6.027794	0.0129302	5.891674	0.1376125	5.703452	0.0457642	5.703452	0.009087105
5.904644	0.06166701	6.034272	0.01154029	5.898159	0.025447	5.709947	0.07700896	5.709947	0.03845061
5.911129	0.05966859	6.04075	0.008075187	5.904644	0.06771629	5.716442	0.05289862	5.716442	0.01296
5.917613	0.04912758	6.047228	0.01498552	5.911129	0.04159583	5.722936	0.01137208	5.722936	0.01848073
5.924097	0.0670554	6.053705	0.01008307	5.917613	0.1084051	5.72943	0.02984243	5.72943	0.01758499
5.930581	0.03967334	6.060181	0.01776791	5.924097	0.05097698	5.735924	0.0397622	5.735924	0.01940481
5.937064	0.05173258	6.066658	0.01363955	5.930581	0.1037874	5.742418	0.008523548	5.742418	0.02510267
5.943547	0.09659815	6.073134	0.01112994	5.937064	0.02034761	5.748911	0.04200172	5.748911	0.02354971
5.950029	0.03123311	6.07961	0.02391261	5.943547	0.07263114	5.755403	0.02240894	5.755403	0.07210259
5.956512	0.04077137	6.086085	0.008478573	5.950029	0.04148172	5.761896	0.02595662	5.761896	0.02514336
5.962994	0.03407884	6.09256	0.01912751	5.956512	0.04571773	5.768388	0.03029302	5.768388	0.04643656
5.969475	0.06261294	6.099035	0.008765917	5.962994	0.05644633	5.77488	0.02251833	5.77488	0.04527124
5.975957	0.07101637	6.105509	0.01895687	5.969475	0.04287933	5.781371	0.02288543	5.781371	0.0194516
5.982437	0.09897064	6.111983	0.01327811	5.975957	0.0473985	5.787862	0.02806126	5.787862	0.005082654
5.988918	0.06216893	6.118457	0.009519328	5.982437	0.04337602	5.794353	0.05468694	5.794353	0.01635476
5.995398	0.08548563	6.12493	0.009495502	5.988918	0.06797937	5.800843	0.05294948	5.800843	0.03991746
6.001878	0.06513635	6.131403	0.01353053	5.995398	0.04482605	5.807333	0.02597799	5.807333	0.08606369
6.008358	0.04643018	6.137875	0.005179668	6.001878	0.03619972	5.813823	0.004184541	5.813823	0.009785778
6.014837	0.04371033	6.144347	0.005181268	6.008358	0.06394478	5.820312	0.01218435	5.820312	0.001822187
6.021316	0.05666795	6.150819	0.01361694	6.014837	0.06409315	5.826801	0.02729299	5.826801	0.08571151
6.027794	0.06511204	6.157291	0.01904436	6.021316	0.0441249	5.83329	0.07339831	5.83329	0.02371791
6.034272	0.07883244	6.163762	0.01463093	6.027794	0.03930951	5.839779	0.0206163	5.839779	0.03969133
6.04075	0.03696827	6.170233	0.01356919	6.034272	0.03855895	5.846267	0.03859052	5.846267	0.005380063
6.047228	0.02866093	6.176703	0.01378096	6.04075	0.03601099	5.852754	0.01950655	5.852754	0.03710973
6.053705	0.03528609	6.183173	0.02769509	6.047228	0.04435839	5.859242	0.07581924	5.859242	0.05628622
6.060181	0.09777301	6.189643	0.01105442	6.053705	0.04712493	5.865729	0.03616678	5.865729	0.0513912
6.066658	0.04122379	6.196112	0.01082002	6.060181	0.06428517	5.872215	0.03690974	5.872215	0.001501544
6.073134	0.02230878	6.202581	0.01741728	6.066658	0.1012485	5.878702	0.02413321	5.878702	0.03575318
6.07961	0.08013406	6.20905	0.01073967	6.073134	0.04598921	5.885188	0.01433847	5.885188	0.001626565
6.086085	0.04660902	6.215518	0.009659751	6.07961	0.06617348	5.891674	0.03035615	5.891674	0.03535399
6.09256	0.0738764	6.221986	0.01499083	6.086085	0.07794833	5.898159	0.01116986	5.898159	0.03016447
6.099035	0.02958144	6.228454	0.01505164	6.09256	0.02702002	5.904644	0.01615732	5.904644	0.09288511
6.105509	0.1044912	6.234921	0.009217338	6.099035	0.06946199	5.911129	0.04920025	5.911129	0.02206112
6.111983	0.04174464	6.241388	0.01193791	6.105509	0.04787797	5.917613	0.04128804	5.917613	0.005672072
6.118457	0.05452006	6.247855	0.006742853	6.111983	0.07862203	5.924097	0.03637082	5.924097	0.01574111
6.12493	0.0381305	6.254321	0.006376456	6.118457	0.0632634	5.930581	0.03270339	5.930581	0.01722368
6.131403	0.02547355	6.260787	0.01729507	6.12493	0.0615149	5.937064	0.009562054	5.937064	0.02851882
6.137875	0.04982545	6.267252	0.007554965	6.131403	0.04769246	5.943547	0.04736945	5.943547	0.07763659
6.144347	0.06267947	6.273717	0.01742155	6.137875	0.0624928	5.950029	0.03767783	5.950029	0.06120527
6.150819	0.09796739	6.280182	0.01823461	6.144347	0.07796908	5.956512	0.03629496	5.956512	0.04866203
6.157291	0.04358713	6.286646	0.01601165	6.150819	0.0492146	5.962994	0.01564811	5.962994	0.04160917
6.163762	0.06519372	6.29311	0.008224446	6.157291	0.04748979	5.969475	0.0446177	5.969475	0.01714345
6.170233	0.05157806	6.299574	0.01820579	6.163762	0.02921514	5.975957	0.01464392	5.975957	0.01234467
6.176703	0.112928	6.306037	0.008750275	6.170233	0.1107367	5.982437	0.09843046	5.982437	0.02548392
6.183173	0.03603478	6.3125	0.01872758	6.176703	0.06005036	5.988918	0.02287699	5.988918	0.0171115
6.189643	0.1069875	6.318963	0.01958184	6.183173	0.04325382	5.995398	0.03257503	5.995398	0.02033551
6.196112	0.02605099	6.325425	0.01098151	6.189643	0.07264146	6.001878	0.134723	6.001878	0.03484228
6.202581	0.05258085	6.331887	0.01757321	6.196112	0.09076585	6.008358	0.02505159	6.008358	0.161227
6.20905	0.05790464	6.338348	0.02071398	6.202581	0.04200683	6.014837	0.01595501	6.014837	0.1215109
6.215518	0.06269066	6.344809	0.008603245	6.20905	0.04620332	6.021316	0.01686037	6.021316	0.03701414
6.221986	0.02908179	6.35127	0.01332009	6.215518	0.05933666	6.027794	0.02013093	6.027794	0.09196989
6.228454	0.04888415	6.35773	0.01486338	6.221986	0.1152809	6.034272	0.01153225	6.034272	0.1436704
6.234921	0.1016191	6.36419	0.01961383	6.228454	0.02892363	6.04075	0.02611811	6.04075	0.02214026
6.241388	0.02103293	6.37065	0.01669883	6.234921	0.06596825	6.047228	0.06201098	6.047228	0.05165305
6.247855	0.07923369	6.377109	0.02464319	6.241388	0.1096615	6.053705	0.01460025	6.053705	0.04926406
6.254321	0.08844679	6.383568	0.01119743	6.247855	0.04580001	6.060181	0.03413825	6.060181	0.0775593
6.260787	0.0576818	6.390027	0.01132441	6.254321	0.06249386	6.066658	0.03925297	6.066658	0.01911664
6.267252	0.05861516	6.396485	0.01482101	6.260787	0.02537324	6.073134	0.02842452	6.073134	0.05637824
6.273717	0.05509039	6.402943	0.01003496	6.267252	0.02811628	6.07961	0.03623071	6.07961	0.06712798
6.280182	0.04016895	6.4094	0.01191369	6.273717	0.04293164	6.086085	0.0327955	6.086085	0.02638322
6.286646	0.1290014	6.415858	0.01069626	6.280182	0.06546769	6.09256	0.007633943	6.09256	0.01610135
6.29311	0.0771253	6.422314	0.01034763	6.286646	0.05838156	6.099035	0.01693428	6.099035	0.1186656
6.299574	0.03538492	6.428771	0.01060746	6.29311	0.1290816	6.105509	0.0583356	6.105509	0.06041352
6.306037	0.04245746	6.435227	0.009707607	6.299574	0.04716636	6.111983	0.07235702	6.111983	0.02781814
6.3125	0.06538106	6.441682	0.01772797	6.306037	0.06441609	6.118457	0.02187286	6.118457	0.01478509
6.318963	0.03111334	6.448138	0.02023312	6.3125	0.08892418	6.12493	0.01895625	6.12493	0.006903016
6.325425	0.07856573	6.454592	0.007528399	6.318963	0.02652334	6.131403	0.06167384	6.131403	0.006221476
6.331887	0.09721251	6.461047	0.0155241	6.325425	0.04260665	6.137875	0.06506139	6.137875	0.06859993
6.338348	0.0587827	6.467501	0.02041418	6.331887	0.08982262	6.144347	0.01038964	6.144347	0.01134098
6.344809	0.05836811	6.473955	0.02174636	6.338348	0.1218317	6.150819	0.02615828	6.150819	0.0575956
6.35127	0.03051747	6.480408	0.01478407	6.344809	0.0636128	6.157291	0.02970704	6.157291	0.03743098
6.35773	0.05810514	6.486861	0.01397464	6.35127	0.03579315	6.163762	0.0313488	6.163762	0.1159817
6.36419	0.06944162	6.493314	0.01059215	6.35773	0.05240698	6.170233	0.03604449	6.170233	0.02144583
6.37065	0.06418472	6.499766	0.01431471	6.36419	0.02703408	6.176703	0.03574355	6.176703	0.01018785
6.377109	0.04044843	6.506218	0.01006757	6.37065	0.0951951	6.183173	0.03342623	6.183173	0.1147857
6.383568	0.03971728	6.51267	0.01495258	6.377109	0.05110689	6.189643	0.03405489	6.189643	0.08036678
6.390027	0.0316389	6.519121	0.0111651	6.383568	0.04007667	6.196112	0.0396669	6.196112	0.06133359
6.396485	0.1176606	6.525572	0.01479951	6.390027	0.08416441	6.202581	0.04242641	6.202581	0.1204417
6.402943	0.06695115	6.532022	0.01467703	6.396485	0.01313344	6.20905	0.05206587	6.20905	0.1413297
6.4094	0.02974845	6.538472	0.01498247	6.402943	0.03654452	6.215518	0.01552374	6.215518	0.0807205
6.415858	0.03865422	6.544922	0.01809781	6.4094	0.06725941	6.221986	0.02094619	6.221986	0.04298153
6.422314	0.09857436	6.551371	0.00725913	6.415858	0.05228091	6.228454	0.03565605	6.228454	0.02272964
6.428771	0.09393368	6.55782	0.008061638	6.422314	0.03880574	6.234921	0.08000447	6.234921	0.1807865
6.435227	0.05883175	6.564269	0.01334394	6.428771	0.1085527	6.241388	0.007226529	6.241388	0.07380327
6.441682	0.06196308	6.570717	0.01063894	6.435227	0.09400921	6.247855	0.01629189	6.247855	0.1083841
6.448138	0.06591368	6.577165	0.01542083	6.441682	0.08046217	6.254321	0.05315565	6.254321	0.01854113
6.454592	0.1556209	6.583613	0.01524365	6.448138	0.07087754	6.260787	0.05132229	6.260787	0.02742992
6.461047	0.04234649	6.59006	0.01305735	6.454592	0.0569443	6.267252	0.04802902	6.267252	0.01038619
6.467501	0.0351271	6.596506	0.006376432	6.461047	0.05114619	6.273717	0.0298385	6.273717	0.1087006
6.473955	0.03627227	6.602953	0.02126347	6.467501	0.08167658	6.280182	0.01698826	6.280182	0.0479171
6.480408	0.04143589	6.609399	0.0120755	6.473955	0.04419056	6.286646	0.01919425	6.286646	0.08797518
6.486861	0.04554701	6.615844	0.007638587	6.480408	0.03136862	6.29311	0.02093833	6.29311	0.005984873
6.493314	0.04474869	6.622289	0.01262357	6.486861	0.1424094	6.299574	0.01774003	6.299574	0.02275186
6.499766	0.03783099	6.628734	0.02079941	6.493314	0.09480368	6.306037	0.03032286	6.306037	0.09225272
6.506218	0.04076017	6.635179	0.006648949	6.499766	0.03177382	6.3125	0.02070364	6.3125	0.01575376
6.51267	0.07304605	6.641623	0.01333854	6.506218	0.0515584	6.318963	0.03113209	6.318963	0.01732821
6.519121	0.09895704	6.648066	0.01546284	6.51267	0.07672841	6.325425	0.02598512	6.325425	0.03897433
6.525572	0.06385228	6.65451	0.01059556	6.519121	0.02558494	6.331887	0.07196542	6.331887	0.02338602
6.532022	0.037893	6.660953	0.02247904	6.525572	0.08488441	6.338348	0.04592645	6.338348	0.008734203
6.538472	0.04024994	6.667395	0.01478115	6.532022	0.06647646	6.344809	0.03804084	6.344809	0.01365343
6.544922	0.07490096	6.673837	0.01525067	6.538472	0.06593788	6.35127	0.04987715	6.35127	0.06818085
6.551371	0.05753556	6.680279	0.0165872	6.544922	0.08464379	6.35773	0.03219155	6.35773	0.02657265
6.55782	0.0844129	6.686721	0.01808267	6.551371	0.06015657	6.36419	0.02394194	6.36419	0.0116888
6.564269	0.1222127	6.693162	0.01324765	6.55782	0.03243923	6.37065	0.02298667	6.37065	0.04450913
6.570717	0.04677507	6.699602	0.02025757	6.564269	0.04663607	6.377109	0.03645183	6.377109	0.03462397
6.577165	0.03836641	6.706043	0.0192909	6.570717	0.0700846	6.383568	0.04739776	6.383568	0.01046101
6.583613	0.0878808	6.712482	0.01939445	6.577165	0.1300737	6.390027	0.03822807	6.390027	0.06147571
6.59006	0.0467521	6.718922	0.02005279	6.583613	0.09607679	6.396485	0.02565962	6.396485	0.03023475
6.596506	0.04712238	6.725361	0.01502996	6.59006	0.04030867	6.402943	0.03650553	6.402943	0.06925568
6.602953	0.03558796	6.7318	0.009697914	6.596506	0.0574355	6.4094	0.03978055	6.4094	0.003236597
6.609399	0.05159447	6.738238	0.02424481	6.602953	0.02945644	6.415858	0.01316373	6.415858	0.03509571
6.615844	0.01988075	6.744676	0.01744583	6.609399	0.05298351	6.422314	0.02569853	6.422314	0.02003743
6.622289	0.07301731	6.751114	0.01871624	6.615844	0.0330575	6.428771	0.02529449	6.428771	0.003677236
6.628734	0.08374387	6.757551	0.01612035	6.622289	0.05311608	6.435227	0.0481047	6.435227	0.03227241
6.635179	0.06523319	6.763988	0.007318805	6.628734	0.08616911	6.441682	0.01860764	6.441682	0.09935247
6.641623	0.07154956	6.770424	0.01585914	6.635179	0.09281026	6.448138	0.08061981	6.448138	0.009182254
6.648066	0.09847831	6.77686	0.01740708	6.641623	0.1052703	6.454592	0.04992127	6.454592	0.04190482
6.65451	0.05147917	6.783296	0.008274011	6.648066	0.0469431	6.461047	0.01492586	6.461047	0.006516558
6.660953	0.06509009	6.789731	0.02245881	6.65451	0.128982	6.467501	0.04524295	6.467501	0.03145399
6.667395	0.1135335	6.796166	0.01483699	6.660953	0.05358304	6.473955	0.01635927	6.473955	0.03628301
6.673837	0.05284418	6.802601	0.01329447	6.667395	0.05842964	6.480408	0.02278276	6.480408	0.03354938
6.680279	0.060135	6.809035	0.01855473	6.673837	0.04513555	6.486861	0.04939848	6.486861	0.02525592
6.686721	0.03252058	6.815468	0.01944199	6.680279	0.03655227	6.493314	0.04168816	6.493314	0.02124009
6.693162	0.05116718	6.821902	0.01046197	6.686721	0.05331602	6.499766	0.01591681	6.499766	0.0752396
6.699602	0.0457807	6.828335	0.01056855	6.693162	0.1239763	6.506218	0.02756444	6.506218	0.04861951
6.706043	0.09056709	6.834767	0.02120447	6.699602	0.07294526	6.51267	0.01134591	6.51267	0.008770442
6.712482	0.03449575	6.8412	0.01205374	6.706043	0.09300022	6.519121	0.06633321	6.519121	0.02190571
6.718922	0.04091764	6.847631	0.01715842	6.712482	0.04466683	6.525572	0.0648388	6.525572	0.02244505
6.725361	0.0670115	6.854063	0.01310207	6.718922	0.1183489	6.532022	0.06576062	6.532022	0.02247805
6.7318	0.05036658	6.860494	0.01704391	6.725361	0.0175635	6.538472	0.03917053	6.538472	0.03370226
6.738238	0.09256559	6.866924	0.01158054	6.7318	0.0421454	6.544922	0.01587597	6.544922	0.06606783
6.744676	0.06851393	6.873355	0.01355242	6.738238	0.05898855	6.551371	0.02556892	6.551371	0.02572685
6.751114	0.04654658	6.879784	0.01310168	6.744676	0.06800231	6.55782	0.04945367	6.55782	0.03596811
6.757551	0.04741645	6.886214	0.01925814	6.751114	0.1369744	6.564269	0.02340198	6.564269	0.03821123
6.763988	0.05961805	6.892643	0.01054179	6.757551	0.06195316	6.570717	0.04133298	6.570717	0.02034462
6.770424	0.08786756	6.899072	0.009917379	6.763988	0.08947591	6.577165	0.01632248	6.577165	0.06962703
6.77686	0.05597253	6.9055	0.01263358	6.770424	0.0408873	6.583613	0.04912173	6.583613	0.1245124
6.783296	0.07191714	6.911928	0.0206025	6.77686	0.05144372	6.59006	0.05130341	6.59006	0.01346636
6.789731	0.06006092	6.918355	0.01229406	6.783296	0.03356627	6.596506	0.0186989	6.596506	0.001521953
6.796166	0.04120209	6.924782	0.01153878	6.789731	0.03937536	6.602953	0.0605596	6.602953	0.01409459
6.802601	0.02112735	6.931209	0.007971301	6.796166	0.06256598	6.609399	0.02018785	6.609399	0.06113613
6.809035	0.1007378	6.937635	0.01463721	6.802601	0.06011992	6.615844	0.03050333	6.615844	0.002482702
6.815468	0.06526153	6.944061	0.007156115	6.809035	0.08510531	6.622289	0.01140482	6.622289	0.03765212
6.821902	0.0676545	6.950487	0.01159419	6.815468	0.0410264	6.628734	0.04172125	6.628734	0.02850229
